start_stop,vid_cid,label,VAD,text,vid,i,path
[241.3200 - 247.3800],Ses02F_impro05_F019,ang,"[2.0000, 3.5000, 4.0000]",It sounds like it's such a little like oh well no big deal whatever.  It's a big deal to me.,Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F019.wav
[265.7100 - 268.3400],Ses02F_impro05_F020,fru,"[2.5000, 2.5000, 3.0000]","Well, can I at least have my fifty dollars, please?",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F020.wav
[274.0100 - 276.5639],Ses02F_impro05_F022,fru,"[2.5000, 3.0000, 3.0000]",Thank you very much.,Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_F022.wav
[8.3000 - 12.9300],Ses02F_impro05_M000,neu,"[3.0000, 2.5000, 2.0000]","Um, okay, it didn't--didn't come out on the carrousel--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M000.wav
[18.7700 - 27.3500],Ses02F_impro05_M001,neu,"[3.0000, 2.5000, 2.5000]","Okay.  Um, well, unfortunately yeah there was a some- some problems with the--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M001.wav
[29.4200 - 35.9500],Ses02F_impro05_M002,neu,"[3.0000, 2.5000, 2.0000]","Uh, well some-some of the bags were--were lost on the way over here. uh-",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M002.wav
[39.8200 - 47.1700],Ses02F_impro05_M003,neu,"[3.0000, 2.5000, 2.5000]","You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happen.",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M003.wav
[47.1800 - 54.4300],Ses02F_impro05_M004,neu,"[3.5000, 2.5000, 2.5000]","Uh, But, we are willing to reimburse you for the bag and and for the contents--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M004.wav
[54.5200 - 58.9138],Ses02F_impro05_M005,neu,"[3.0000, 2.5000, 1.5000]","Um, we'd be willing to give you uh fifty dollars for--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M005.wav
[74.4300 - 84.4500],Ses02F_impro05_M006,neu,"[3.0000, 2.5000, 2.5000]","Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M006.wav
[90.7700 - 97.6300],Ses02F_impro05_M007,neu,"[2.5000, 3.0000, 2.5000]","I think, um, maybe you can file a claim if you want and turn it in to our main office--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M007.wav
[101.6919 - 109.6800],Ses02F_impro05_M008,neu,"[2.5000, 2.5000, 2.5000]","Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M008.wav
[118.1619 - 122.1723],Ses02F_impro05_M009,neu,"[2.5000, 3.0000, 2.0000]","Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M009.wav
[124.0600 - 131.2021],Ses02F_impro05_M010,neu,"[2.5000, 2.5000, 3.0000]","By checking your bags, you--you, you know- admit to the liability that's- that's at risk--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M010.wav
[132.5430 - 140.2000],Ses02F_impro05_M011,neu,"[2.5000, 3.0000, 2.5000]","Right, well, by checking in your bags, you agreed to, you know, at the will of the--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M011.wav
[147.7400 - 164.3900],Ses02F_impro05_M012,neu,"[2.5000, 3.0000, 3.5000]","You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement?",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M012.wav
[176.4800 - 180.5000],Ses02F_impro05_M013,neu,"[2.5000, 2.0000, 2.5000]","Well, there are-there are some shops here in- in the airport--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M013.wav
[182.6000 - 189.6500],Ses02F_impro05_M014,neu,"[2.5000, 3.0000, 3.0000]","No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M014.wav
[189.6600 - 191.5400],Ses02F_impro05_M015,neu,"[2.5000, 2.5000, 1.5000]",probably even talk to--,Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M015.wav
[205.2200 - 217.0700],Ses02F_impro05_M016,neu,"[2.5000, 3.5000, 3.5000]","Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M016.wav
[217.0800 - 220.4500],Ses02F_impro05_M017,neu,"[2.5000, 3.0000, 3.0000]",but Unfortunately sometimes is--,Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M017.wav
[224.5100 - 226.2800],Ses02F_impro05_M018,neu,"[2.5000, 3.0000, 3.0000]","Well, that's--that's what I'm saying--",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M018.wav
[227.8100 - 242.3100],Ses02F_impro05_M019,neu,"[3.0000, 2.5000, 3.0000]","Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M019.wav
[248.0522 - 265.9529],Ses02F_impro05_M020,neu,"[2.5000, 3.0000, 3.5000]","All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M020.wav
[268.5221 - 274.2100],Ses02F_impro05_M021,neu,"[2.5000, 2.5000, 2.5000]","Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out.",Ses02F_impro05,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro05/Ses02F_impro05_M021.wav
[10.3100 - 15.4000],Ses02F_impro06_F000,sad,"[1.6667, 2.0000, 2.0000]","Um, Johnny died yesterday.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F000.wav
[21.1500 - 23.8600],Ses02F_impro06_F001,sad,"[1.3333, 2.0000, 1.6667]","We knew that it was coming, but--",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F001.wav
[25.5200 - 32.2600],Ses02F_impro06_F002,sad,"[1.6667, 3.0000, 2.6667]","It seemed like he had a little bit longer.  Like just last week, he was doing was so well.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F002.wav
[41.7300 - 43.3700],Ses02F_impro06_F003,sad,"[1.3333, 1.3333, 1.6667]",Yeah.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F003.wav
[52.1888 - 54.6000],Ses02F_impro06_F004,sad,"[1.3333, 2.6667, 2.0000]",I just don't want him to be gone.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F004.wav
[75.8818 - 78.6800],Ses02F_impro06_F005,sad,"[1.6667, 2.0000, 2.0000]",And his whole family was there.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F005.wav
[82.1600 - 88.2252],Ses02F_impro06_F006,sad,"[2.0000, 2.6667, 2.3333]","I mean, he was like really conscious right up until the end. you know",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F006.wav
[107.0300 - 113.8200],Ses02F_impro06_F007,sad,"[2.0000, 2.3333, 2.0000]","He was so young, you know.  And all the stories he used to tell me about...",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F007.wav
[114.3099 - 122.5338],Ses02F_impro06_F008,sad,"[2.0000, 2.6667, 2.3333]",...the way he wanted to live and he was gonna go to Africa and he was gonna--,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F008.wav
[130.6700 - 132.7800],Ses02F_impro06_F009,sad,"[2.6667, 3.3333, 2.6667]",Nobody's ever gonna forget him.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F009.wav
[153.9200 - 157.2495],Ses02F_impro06_F010,sad,"[2.0000, 1.6667, 1.6667]",He did a lot.  But--,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F010.wav
[172.7700 - 174.9300],Ses02F_impro06_F011,sad,"[1.3333, 3.3333, 2.0000]",I'm gonna forget him.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F011.wav
[176.0300 - 179.1290],Ses02F_impro06_F012,sad,"[1.3333, 3.3333, 2.3333]",I won't be able to hear his voice or his--,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F012.wav
[185.3400 - 191.3555],Ses02F_impro06_F013,sad,"[2.0000, 3.0000, 1.6667]",You start to lose like that image after a while.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F013.wav
[218.2176 - 219.4604],Ses02F_impro06_F014,sad,"[2.3333, 1.6667, 2.0000]",Thanks.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F014.wav
[5.7967 - 8.0783],Ses02F_impro06_M000,neu,"[3.0000, 2.3333, 1.6667]","Hey, a what's up?",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M000.wav
[15.7633 - 20.6400],Ses02F_impro06_M001,neu,"[2.0000, 2.0000, 1.6667]","Wow, that's horrible.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M001.wav
[20.7700 - 23.3300],Ses02F_impro06_M002,neu,"[2.0000, 2.3333, 2.3333]",I'm sorry to hear about that.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M002.wav
[24.5600 - 25.8900],Ses02F_impro06_M003,neu,"[2.3333, 2.3333, 1.6667]",Yeah.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M003.wav
[33.1100 - 40.3000],Ses02F_impro06_M004,neu,"[2.3333, 2.3333, 2.3333]","I mean, you know, at least he's not in anymore pain now, right?",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M004.wav
[43.3400 - 50.1000],Ses02F_impro06_M005,neu,"[2.6667, 2.0000, 2.6667]","It's good, you know.  you know It hurts I know.  I know what it's like to lose someone like that.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M005.wav
[55.5800 - 57.9644],Ses02F_impro06_M006,neu,"[3.0000, 2.0000, 2.6667]",It's okay.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M006.wav
[59.1200 - 68.5000],Ses02F_impro06_M007,neu,"[3.0000, 2.0000, 2.3333]","'Cause, you know, you've got all the times that you guys did spend together, you know and that's something good that you can look back on.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M007.wav
[70.8200 - 76.1700],Ses02F_impro06_M008,neu,"[2.6667, 1.6667, 2.0000]",I mean--I don't know.,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M008.wav
[88.4296 - 99.1347],Ses02F_impro06_M009,neu,"[2.6667, 2.0000, 2.6667]","Well, that's that's good, you know.  At least, I don't know.  I mean it's- it's better to go- to goout that way than...",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M009.wav
[100.7536 - 107.0617],Ses02F_impro06_M010,neu,"[2.6667, 3.0000, 2.3333]",".than you know, in pain and like this gradual, this horrible process.  I mean--",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M010.wav
[122.2578 - 130.8600],Ses02F_impro06_M011,neu,"[3.3333, 2.3333, 2.6667]","But look at the--he--look at the life he did get to lead.  I mean, for his age, he'd done so much and--",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M011.wav
[132.5900 - 138.2500],Ses02F_impro06_M012,neu,"[3.0000, 2.3333, 2.6667]","Yeah, exactly.  He's made a big impact on a lot of people. and",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M012.wav
[138.6800 - 153.2100],Ses02F_impro06_M013,neu,"[2.6667, 3.0000, 3.0000]","And you'll always have that and--you should feel, you know, happy for him that he got to do so much before--I mean, and even after he found out last year.  I mean--",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M013.wav
[158.5900 - 160.8200],Ses02F_impro06_M014,neu,"[1.6667, 2.0000, 2.0000]","I know.  It doesn't bring him back, but--",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M014.wav
[164.2500 - 172.3500],Ses02F_impro06_M015,neu,"[2.6667, 2.0000, 2.3333]","But It's okay because now, you know, you'll just go on with your life and--",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M015.wav
[175.4300 - 177.5861],Ses02F_impro06_M016,neu,"[3.0000, 3.0000, 3.0000]","No, you'll never forget him.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M016.wav
[179.2300 - 187.3700],Ses02F_impro06_M017,neu,"[2.6667, 2.0000, 2.6667]",I know. but you're not  I mean you're not going to forget him.  The pain will go away eventually and--or it will subside--,Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M017.wav
[196.5253 - 210.6666],Ses02F_impro06_M018,neu,"[2.6667, 2.3333, 2.6667]","That will be, It'll be--it'll be better that way. I mean Time will tell.  Time heals, you know, and it's good.  It's okay.  I mean, it wasn't anybody's fault or anything like that so .",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M018.wav
[212.8076 - 217.7894],Ses02F_impro06_M019,neu,"[2.3333, 2.3333, 2.6667]","It's hard to lose someone that way, but he's he's better--he's better off now.",Ses02F_impro06,2,/home/admin/workspace/data/multimodal-sentiment-analysis/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_M019.wav
