vid_cid,label,VAD,text,vid,por,score_label,meld_label
Ses02F_impro05_M006,neu,"[3.0000, 2.5000, 2.0000]","Uh, But, we are willing to reimburse you for the bag and and for the contents-- Um, we'd be willing to give you uh fifty dollars for-- Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do. I think, um, maybe you can file a claim if you want and turn it in to our main office-- Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M007,neu,"[3.0000, 2.5000, 2.0000]","Um, we'd be willing to give you uh fifty dollars for-- Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do. I think, um, maybe you can file a claim if you want and turn it in to our main office-- Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now-- Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M008,neu,"[3.0000, 2.5000, 2.0000]","Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do. I think, um, maybe you can file a claim if you want and turn it in to our main office-- Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now-- Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um By checking your bags, you--you, you know- admit to the liability that's- that's at risk--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M009,neu,"[3.0000, 2.5000, 2.0000]","I think, um, maybe you can file a claim if you want and turn it in to our main office-- Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now-- Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um By checking your bags, you--you, you know- admit to the liability that's- that's at risk-- Right, well, by checking in your bags, you agreed to, you know, at the will of the--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M010,neu,"[3.0000, 2.5000, 2.0000]","Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now-- Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um By checking your bags, you--you, you know- admit to the liability that's- that's at risk-- Right, well, by checking in your bags, you agreed to, you know, at the will of the-- You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement?",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M011,neu,"[3.0000, 2.5000, 2.0000]","Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um By checking your bags, you--you, you know- admit to the liability that's- that's at risk-- Right, well, by checking in your bags, you agreed to, you know, at the will of the-- You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement? Well, there are-there are some shops here in- in the airport--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M012,neu,"[3.0000, 2.5000, 2.0000]","By checking your bags, you--you, you know- admit to the liability that's- that's at risk-- Right, well, by checking in your bags, you agreed to, you know, at the will of the-- You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement? Well, there are-there are some shops here in- in the airport-- No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M013,neu,"[3.0000, 2.5000, 2.0000]","Right, well, by checking in your bags, you agreed to, you know, at the will of the-- You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement? Well, there are-there are some shops here in- in the airport-- No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you probably even talk to--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M014,neu,"[3.0000, 2.5000, 2.0000]","You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement? Well, there are-there are some shops here in- in the airport-- No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you probably even talk to-- Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M015,neu,"[3.0000, 2.5000, 2.0000]","Well, there are-there are some shops here in- in the airport-- No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you probably even talk to-- Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh but Unfortunately sometimes is--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M016,neu,"[3.0000, 2.5000, 2.0000]","No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you probably even talk to-- Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh but Unfortunately sometimes is-- Well, that's--that's what I'm saying--",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M017,neu,"[3.0000, 2.5000, 2.0000]","probably even talk to-- Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh but Unfortunately sometimes is-- Well, that's--that's what I'm saying-- Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M018,neu,"[3.0000, 2.5000, 2.0000]","Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh but Unfortunately sometimes is-- Well, that's--that's what I'm saying-- Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over. All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",Ses02F_impro05,neutral,0.0,neutral
Ses02F_impro05_M019,neu,"[3.0000, 2.5000, 2.0000]","but Unfortunately sometimes is-- Well, that's--that's what I'm saying-- Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over. All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person. Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out.",Ses02F_impro05,neutral,0.0,neutral
