index	Dialogue_ID	Emotion	EndTime	Episode	Season	Sentiment	Speaker	SrNo	StartTime	Utterance	Utterance_ID	idx	elapse
dia330_utt1	330	neutral	0:04:31,855	14	4	neutral	Rachel	3303	0:04:24,472	Oh, here’s that trench-coat that you wanted.	1	330_1	7.383000000000001
dia330_utt2	330	joy	0:04:31,993	14	4	positive	Joshua	3304	0:04:31,855	Oh great!  Wow! Yeah, it’s comfortable.	2	330_2	0.138
dia330_utt3	330	neutral	00:05:39,463	14	4	neutral	Rachel	3305	00:05:37,837	Yeah?	3	330_3	1.6260000000000001
dia331_utt0	331	anger	00:07:48,383	2	5	negative	Phoebe	3306	00:07:46,799	Oh! Here we	0	331_0	1.584
dia331_utt1	331	neutral	00:07:58,059	2	5	neutral	Chandler	3307	00:07:55,766	All right, y'know what, we've been talking about London too much haven't we?	1	331_1	2.293
dia331_utt2	331	neutral	00:07:59,561	2	5	neutral	Phoebe	3309	00:07:58,561	I'm sorry.	2	331_2	1.0
dia331_utt3	331	neutral	00:08:01,354	2	5	neutral	Phoebe	3310	00:07:58,561	It's just 'cause I couldn't be there.	3	331_3	2.793
dia331_utt4	331	sadness	00:08:05,066	2	5	negative	Phoebe	3311	00:08:01,606	Cause all I ever get to do now is pregnant stuff, it just bums me out.	4	331_4	3.4600000000000004
dia331_utt5	331	neutral	00:08:06,776	2	5	neutral	All	3312	00:08:05,318	Sorry.	5	331_5	1.4580000000000002
dia331_utt6	331	neutral	00:08:10,906	2	5	neutral	Monica	3313	00:08:07,820	What happened?	6	331_6	3.0860000000000003
dia331_utt7	331	neutral	00:08:12,824	2	5	neutral	Rachel	3314	00:08:11,157	Well, y'know, a little of this, a little of that. Got myself a date tomorrow night.	7	331_7	1.667
dia331_utt8	331	joy	00:08:17,078	2	5	positive	Monica	3315	00:08:13,075	See, didn't I tell you?! You're getting over Ross already!	8	331_8	4.003
dia331_utt9	331	joy	00:08:19,706	2	5	positive	Gunther	3317	00:08:18,664	Get out!	9	331_9	1.042
dia332_utt0	332	surprise	00:21:46,137	1	8	negative	Ross	3318	00:21:43,719	I just didn’t see the fast song coming.	0	332_0	2.418
dia332_utt1	332	neutral	0:21:46,389	1	8	neutral	Joey	3319	0:21:46,305	Shh.	1	332_1	0.084
dia332_utt2	332	neutral	0:21:48,183	1	8	neutral	Joey	3320	0:21:46,389	Shh.	2	332_2	1.794
dia332_utt3	332	neutral	0:21:50,915	1	8	neutral	Joey	3321	0:21:48,183	Don’t try to talk, we’ll get you up to your room, we’ll soak your feet, you’ll be okay.	3	332_3	2.732
dia332_utt4	332	neutral	0:21:51,898	1	8	neutral	Ross	3322	0:21:50,976	Oh, thank you.	4	332_4	0.922
dia332_utt5	332	joy	0:21:53,282	1	8	positive	Mona	3323	0:21:51,898	That is so sweet!	5	332_5	1.3840000000000001
dia332_utt6	332	neutral	00:21:54,812	1	8	neutral	Joey	3324	00:21:53,395	Yeah.	6	332_6	1.417
dia332_utt7	332	anger	00:21:57,732	1	8	negative	Mona	3325	00:21:53,395	No, I mean it. There are so few genuinely nice guys out there.	7	332_7	4.337000000000001
dia332_utt8	332	neutral	00:22:02,111	1	8	neutral	Joey	3326	00:21:57,899	Tell me about it, I feel like I’m holding down the fort all by myself.	8	332_8	4.212000000000001
dia332_utt9	332	neutral	0:22:03,996	1	8	neutral	Mona	3327	0:22:02,654	It’s Joey right?	9	332_9	1.342
dia332_utt10	332	neutral	0:22:05,301	1	8	neutral	Joey	3328	0:22:03,996	Yeah.	10	332_10	1.3050000000000002
dia332_utt11	332	surprise	0:22:06,089	1	8	negative	Ross	3329	0:22:05,407	Wait a minute!	11	332_11	0.682
dia332_utt12	332	anger	0:22:07,132	1	8	negative	Ross	3330	0:22:06,089	No!	12	332_12	1.0430000000000001
dia332_utt13	332	surprise	0:22:09,013	1	8	negative	Ross	3331	0:22:07,132	I’m the nice one!	13	332_13	1.8810000000000002
dia332_utt14	332	surprise	00:22:12,955	1	8	negative	Ross	3332	00:22:09,077	I’m the one who danced with the kids all night!	14	332_14	3.878
dia332_utt15	332	neutral	00:22:15,499	1	8	neutral	Ross	3333	00:22:13,582	How…How small are your feet?	15	332_15	1.917
dia333_utt0	333	neutral	00:10:18,950	11	4	neutral	Joey	3335	00:10:15,281	Uhh, do you mind sitting there. I’m-I’m saving this for my friend Ross.	0	333_0	3.669
dia333_utt1	333	neutral	00:10:20,577	11	4	neutral	Tour Guide	3336	00:10:19,201	You mean Dr. Geller?	1	333_1	1.3760000000000001
dia333_utt2	333	surprise	00:10:23,955	11	4	positive	Joey	3337	00:10:20,870	Doctor? Wow! I didn’t know he had a nickname.	2	333_2	3.0850000000000004
dia333_utt3	333	neutral	00:10:27,167	11	4	neutral	Tour Guide	3338	00:10:25,374	Oh, he won’t sit here.	3	333_3	1.7930000000000001
dia333_utt4	333	neutral	00:10:34,758	11	4	neutral	Tour Guide	3339	00:10:27,376	Only the people in the white coats sit over there,  and only the people in the blue blazers sit here.	4	333_4	7.382000000000001
dia334_utt0	334	joy	00:10:02,017	7	4	positive	Joey	3340	00:09:57,513	Yeah, it must’ve fallen out a few blocks back. I just figured we hit a dog.	0	334_0	4.5040000000000004
dia334_utt1	334	neutral	00:10:04,185	7	4	neutral	Chandler	3341	00:10:03,185	Okay.	1	334_1	1.0
dia334_utt2	334	sadness	00:10:07,689	7	4	negative	Joey	3342	00:10:04,353	Listen uh, could you put Kathy on, I wanna apologize.	2	334_2	3.3360000000000003
dia334_utt3	334	neutral	00:10:09,816	7	4	neutral	Chandler	3343	00:10:08,441	Oh yeah man.  Joey.	3	334_3	1.375
dia334_utt4	334	neutral	00:10:11,526	7	4	neutral	Kathy	3344	00:10:10,526	Hey.	4	334_4	1.0
dia334_utt5	334	neutral	00:10:14,613	7	4	neutral	Kathy	3345	00:10:11,736	Oh no it’s fine, don’t worry about it.	5	334_5	2.8770000000000002
dia334_utt6	334	neutral	00:10:17,741	7	4	neutral	Kathy	3346	00:10:14,822	Yeah-no, stop apologizing, it’s okay.	6	334_6	2.919
dia334_utt7	334	neutral	00:10:20,243	7	4	neutral	Kathy	3348	00:10:17,992	I’ll talk to you tomorrow.	7	334_7	2.2510000000000003
dia334_utt8	334	neutral	00:10:25,081	7	4	neutral	Kathy	3349	00:10:23,039	I should uh, probably go.	8	334_8	2.0420000000000003
dia334_utt9	334	neutral	00:10:27,161	7	4	neutral	Chandler	3350	00:10:25,291	Yeah. Yes! Yeah.	9	334_9	1.87
dia334_utt10	334	neutral	00:10:41,890	7	4	neutral	Kathy	3351	00:10:39,889	I forgot my purse.	10	334_10	2.0010000000000003
dia334_utt11	334	neutral	00:10:43,475	7	4	neutral	Chandler	3352	00:10:42,058	Oh.	11	334_11	1.417
dia334_utt12	334	neutral	00:10:52,567	7	4	neutral	Kathy	3353	00:10:49,899	No, I really did forget my purse.	12	334_12	2.668
dia335_utt0	335	neutral	00:21:35,584	14	5	neutral	Ross	3354	00:21:29,538	A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.	0	335_0	6.046
dia335_utt1	335	joy	00:21:37,962	14	5	positive	Dr. Ledbetter	3355	00:21:35,836	I must say it's nice to see you back on your feet.	1	335_1	2.1260000000000003
dia335_utt2	335	neutral	00:21:42,174	14	5	neutral	Ross	3356	00:21:38,213	Well I am that. And that whole rage thing is definitely behind me.	2	335_2	3.9610000000000003
dia335_utt3	335	neutral	00:21:45,553	14	5	neutral	Dr. Ledbetter	3357	00:21:42,426	I wonder if its time for you to rejoin our team at the museum?	3	335_3	3.1270000000000002
dia336_utt0	336	surprise	00:12:07,000	10	3	positive	Ross	3359	00:11:55,840	....and 12, 22, 18, four...  What?	0	336_0	11.16
dia336_utt1	336	joy	00:12:09,102	10	3	positive	Chandler	3360	00:12:06,267	I spelled out boobies.	1	336_1	2.835
dia336_utt2	336	neutral	00:12:20,071	10	3	neutral	Monica	3361	00:12:13,649	Ross, but me down for another box of the mint treasures, okay. Where, where are the mint treasures?	2	336_2	6.422000000000001
dia336_utt3	336	neutral	00:12:23,032	10	3	neutral	Ross	3362	00:12:20,948	Ah, we’re out. I sold them all.	3	336_3	2.084
dia336_utt4	336	surprise	00:12:25,076	10	3	positive	Monica	3363	00:12:23,534	What?	4	336_4	1.542
dia336_utt6	336	sadness	00:12:32,959	10	3	negative	Monica	3365	00:12:29,915	No.	6	336_6	3.044
dia336_utt7	336	anger	00:12:35,211	10	3	negative	Monica	3366	00:12:29,915	No, just, just, just a couple more boxes.	7	336_7	5.296
dia336_utt8	336	fear	00:12:39,591	10	3	negative	Monica	3367	00:12:29,915	It-it-it’s no big deal, all right, I’m-I’m cool.	8	336_8	9.676
dia336_utt9	336	sadness	00:12:44,137	10	3	negative	Monica	3368	00:12:33,502	You gotta help me out with a couple more boxes!	9	336_9	10.635
dia336_utt10	336	disgust	00:12:47,724	10	3	negative	Ross	3369	00:12:45,222	Mon, look at yourself. You have cookie on your neck.	10	336_10	2.5020000000000002
dia336_utt11	336	sadness	00:12:49,225	10	3	negative	Monica	3370	00:12:48,184	Oh God!	11	336_11	1.0410000000000001
dia336_utt12	336	neutral	00:12:55,398	10	3	neutral	Chandler	3371	00:12:51,353	So, how many have you sold so far?	12	336_12	4.045
dia336_utt13	336	surprise	00:12:59,819	10	3	positive	Ross	3372	00:12:51,353	Check this out. Five hundred and seventeen boxes!	13	336_13	8.466000000000001
dia336_utt14	336	surprise	00:12:59,819	10	3	positive	Chandler	3373	00:12:55,566	Oh my God, how did you do that?	14	336_14	4.253
dia336_utt15	336	joy	00:13:09,788	10	3	positive	Ross	3374	00:12:59,987	Okay, the other night I was leaving the museum just as ‘Laser Floyd’ was letting out of the planetarium, without even trying I sold 50 boxes!	15	336_15	9.801
dia336_utt16	336	joy	00:13:20,006	10	3	positive	Ross	3375	00:13:09,955	That’s when it occurred to me, the key to my success, ‘the munchies.’ So I ah, started hitting the NYU dorms around midnight.	16	336_16	10.051
dia336_utt17	336	joy	00:13:25,136	10	3	positive	Ross	3376	00:13:21,967	I am selling cookies by the case.	17	336_17	3.169
dia336_utt18	336	joy	00:13:28,973	10	3	positive	Ross	3377	00:13:25,304	They call me: 'Cookie Dude!'	18	336_18	3.669
dia336_utt19	336	neutral	00:13:34,687	10	3	neutral	Rachel	3378	00:13:30,434	Okay, stop what you’re doing, I need envelope stuffers, I need stamp lickers.....	19	336_19	4.253
dia336_utt20	336	surprise	00:13:37,065	10	3	positive	Ross	3379	00:13:34,855	Well hey, who did these resumes for ya?	20	336_20	2.21
dia336_utt21	336	joy	00:13:38,650	10	3	positive	Chandler	3380	00:13:37,233	Me! On my computer.	21	336_21	1.417
dia337_utt0	337	neutral	00:02:57,384	2	8	neutral	Ross	3382	00:02:56,176	Hi.	0	337_0	1.2080000000000002
dia337_utt1	337	surprise	00:03:02,139	2	8	negative	Chandler	3383	00:02:58,553	Hey.  Soaps? Shampoos? Are you really taking all this stuff?	1	337_1	3.5860000000000003
dia337_utt2	337	neutral	00:03:07,853	2	8	neutral	Ross	3384	00:03:02,348	Why not? It’s built into the price of the room.	2	337_2	5.505000000000001
dia337_utt3	337	surprise	00:03:11,106	2	8	positive	Chandler	3385	00:03:02,348	Yeah but you don’t need——What is this?	3	337_3	8.758000000000001
dia337_utt4	337	joy	00:03:11,106	2	8	positive	Ross	3386	00:03:08,104	Thread!	4	337_4	3.0020000000000002
dia337_utt5	337	joy	00:03:18,488	2	8	positive	Chandler	3387	00:03:12,442	Score! Where are the disposable cameras?	5	337_5	6.046
dia337_utt6	337	sadness	00:03:18,488	2	8	negative	Ross	3388	00:03:15,236	What disposable cameras?	6	337_6	3.2520000000000002
dia337_utt7	337	surprise	00:03:20,699	2	8	negative	Chandler	3389	00:03:18,656	The cameras? Remember last night I told you to take them?	7	337_7	2.043
dia337_utt8	337	neutral	00:03:22,000	2	8	neutral	Ross	3390	00:03:20,909	No you didn’t.	8	337_8	1.091
dia337_utt9	337	surprise	00:03:25,037	2	8	negative	Chandler	3391	00:03:20,909	Yes! Remember? Right before we cut the cake, I went up to you and I said	9	337_9	4.128
dia337_utt10	337	neutral	00:03:31,001	2	8	neutral	Ross	3392	00:03:25,246	Oh-oh yeah, you-you came up to me and asked if I could do you a favor, and my Uncle Murray came up to you and handed you a check.	10	337_10	5.755000000000001
dia337_utt11	337	neutral	0:03:33,274	2	8	neutral	Ross	3393	0:03:31,252	"And then you said, ""Why do they call it a check?"	11	337_11	2.0220000000000002
dia337_utt12	337	neutral	0:03:35,007	2	8	neutral	Ross	3394	0:03:33,274	"Why not a Yugoslavian?"""	12	337_12	1.733
dia337_utt13	337	neutral	0:03:40,512	2	8	neutral	Ross	3395	0:03:38,927	Yeah, then you did that.	13	337_13	1.5850000000000002
dia337_utt14	337	surprise	0:03:43,464	2	8	negative	Chandler	3396	0:03:40,512	So you don’t have the cameras?!	14	337_14	2.9520000000000004
dia337_utt15	337	sadness	00:03:45,307	2	8	negative	Ross	3397	00:03:43,598	No. Sorry man.	15	337_15	1.709
dia337_utt16	337	surprise	00:03:48,810	2	8	negative	Chandler	3398	00:03:43,598	So? What? What? They’re gone! Monica’s gonna freak!	16	337_16	5.212000000000001
dia337_utt17	337	neutral	00:03:50,437	2	8	neutral	Ross	3399	00:03:45,475	Well, I’m sure they’re still somewhere here in the hotel. I’ll-I’ll help you look for them.	17	337_17	4.962000000000001
dia337_utt18	337	anger	00:03:51,647	2	8	negative	Chandler	3400	00:03:50,647	Great.	18	337_18	1.0
dia337_utt19	337	neutral	00:03:52,981	2	8	neutral	Ross	3401	00:03:50,647	In-in three minutes.	19	337_19	2.334
dia338_utt0	338	neutral	00:15:42,607	18	4	neutral	Joshua	3402	00:15:40,189	Uhh, Rachel, my parents	0	338_0	2.418
dia338_utt1	338	joy	00:15:46,694	18	4	positive	Rachel	3403	00:15:42,775	Ohh! It’s so nice to meet you.  Hello.	1	338_1	3.919
dia338_utt2	338	neutral	00:15:52,450	18	4	neutral	Mrs. Burgin	3406	00:15:47,321	Hello. Well, Joshua, that $500 was for groceries.	2	338_2	5.1290000000000004
dia338_utt3	338	surprise	00:15:54,000	18	4	negative	Rachel	3407	00:15:53,994	What?	3	338_3	0.006
dia338_utt4	338	joy	00:15:58,873	18	4	positive	Rachel	3408	00:15:53,994	This-this, no, oh no, no-no-no, this is not—that’s-that’s not what it is.	4	338_4	4.8790000000000004
dia338_utt5	338	neutral	00:16:04,921	18	4	neutral	Rachel	3409	00:15:59,041	See, see, okay, I work in fashion, see and-and, this is a real dress actually.	5	338_5	5.880000000000001
dia338_utt6	338	neutral	00:16:17,767	18	4	neutral	Rachel	3410	00:16:05,089	It’s-it’s, they’re-they’re wearing it in Milan, so part of my job is too wear the clothes, and then I see how people respond, and then I report back to my superiors at	6	338_6	12.678
dia338_utt7	338	neutral	0:16:28,790	18	4	neutral	Mrs. Burgin	3411	0:16:27,528	Maybe in L.A?	7	338_7	1.262
dia338_utt8	338	joy	0:16:29,620	18	4	positive	Rachel	3412	0:16:28,790	Yes!	8	338_8	0.8300000000000001
dia338_utt9	338	neutral	0:16:30,531	18	4	neutral	Joshua	3413	0:16:29,738	There you go.	9	338_9	0.793
dia338_utt10	338	neutral	0:16:32,876	18	4	neutral	Mr. Burgin	3414	0:16:30,531	So, have you kids eaten yet?	10	338_10	2.345
dia338_utt11	338	neutral	00:16:35,535	18	4	neutral	Rachel	3415	00:16:32,992	Well, we were going to do that after—I mean umm, next.	11	338_11	2.543
dia338_utt12	338	neutral	00:16:41,791	18	4	neutral	Mr. Burgin	3416	00:16:37,121	Well, we’re starving, why don’t we all go get something to eat?	12	338_12	4.67
dia338_utt13	338	neutral	00:16:47,839	18	4	neutral	Rachel	3417	00:16:41,959	Oh, yeah, well… Yeah, no use wasting this baby, just lyin’ around the house.	13	338_13	5.880000000000001
dia338_utt14	338	neutral	00:16:51,384	18	4	neutral	Mr. Burgin	3418	00:16:48,757	So… We go eat.	14	338_14	2.6270000000000002
dia338_utt15	338	neutral	00:16:51,384	18	4	neutral	Rachel	3419	00:16:50,000	Yes.	15	338_15	1.3840000000000001
dia338_utt16	338	neutral	00:16:56,764	18	4	neutral	Mr. Burgin	3420	00:16:51,552	You’ll wear that. We’ll be eating, and of course, you’ll be wearing that.	16	338_16	5.212000000000001
dia339_utt0	339	neutral	00:20:52,041	10	4	neutral	Joey	3421	00:20:46,870	Well I guess I should’ve thought about my wife and kids before I talked back to chef Geller!	0	339_0	5.171
dia339_utt1	339	neutral	00:20:54,460	10	4	neutral	Monica	3422	00:20:53,418	Thanks.	1	339_1	1.042
dia339_utt3	339	anger	00:21:03,469	10	4	negative	Monica	3424	00:21:02,010	Enough!	3	339_3	1.459
dia339_utt4	339	joy	00:21:07,390	10	4	positive	Joey	3425	00:21:04,846	Lean lean lean	4	339_4	2.544
dia340_utt0	340	neutral	00:07:23,431	14	2	neutral	Chandler	3426	00:07:21,762	Let me see that.	0	340_0	1.669
dia341_utt0	341	neutral	00:07:23,431	11	1	neutral	Joey	3427	00:07:21,762	This one right here.	0	341_0	1.669
dia342_utt0	342	neutral	0:07:26,745	20	8	neutral	Chandler	3428	0:07:25,933	Triskaidekaphobia.	0	342_0	0.812
dia342_utt1	342	neutral	0:07:28,814	20	8	neutral	Ross	3429	0:07:26,745	The fear of	1	342_1	2.069
dia342_utt2	342	neutral	00:07:33,316	20	8	neutral	Joey	3430	00:07:28,936	No! No, fear of the number 13.	2	342_2	4.38
dia342_utt3	342	neutral	00:07:36,944	20	8	neutral	Ross	3432	00:07:33,566	It’s possible, they have really sharp edges.	3	342_3	3.378
dia342_utt4	342	neutral	00:07:39,780	20	8	neutral	Joey	3433	00:07:38,321	All right Chandler, you’re up.	4	342_4	1.459
dia342_utt5	342	joy	00:07:43,618	20	8	positive	Ross	3434	00:07:40,031	Wait a minute, I-I believe I’m entitled to use my Angel Pass for a free turn?	5	342_5	3.587
dia342_utt6	342	anger	0:07:45,244	20	8	negative	Chandler	3435	0:07:43,784	This game makes no sense!	6	342_6	1.4600000000000002
dia342_utt7	342	joy	0:07:48,206	20	8	positive	Ross	3436	0:07:45,244	Y’know what? You’re just upset because you’re losing.	7	342_7	2.962
dia342_utt8	342	neutral	00:07:50,875	20	8	neutral	Chandler	3437	00:07:48,289	Oh come on Ross, I think we’re all losers here.	8	342_8	2.5860000000000003
dia342_utt9	342	neutral	00:07:56,672	20	8	neutral	Joey	3438	00:07:52,919	All right. Chandler, you can either spin the wheel or pick a Google card.	9	342_9	3.753
dia342_utt10	342	anger	00:08:00,468	20	8	negative	Chandler	3439	00:07:56,839	Let me think. Let me think—Oh! I don’t care.	10	342_10	3.6290000000000004
dia342_utt11	342	neutral	00:08:04,096	20	8	neutral	Joey	3440	00:08:02,428	You-you must choose Mr. Bing.	11	342_11	1.6680000000000001
dia342_utt12	342	neutral	0:08:05,765	20	8	neutral	Chandler	3441	0:08:04,263	Either, it makes no difference.	12	342_12	1.502
dia342_utt13	342	anger	0:08:08,702	20	8	negative	Joey	3442	0:08:05,765	Choose, you jackass!	13	342_13	2.9370000000000003
dia342_utt14	342	neutral	00:08:13,272	20	8	neutral	Chandler	3443	00:08:09,644	I’ll take a card.	14	342_14	3.628
dia342_utt15	342	joy	00:08:16,567	20	8	positive	Joey	3444	00:08:09,644	Okay, you picked the Gimmie card! You get all of Ross’s points!	15	342_15	6.923
dia342_utt16	342	surprise	00:08:16,567	20	8	negative	Ross	3445	00:08:13,439	What?!	16	342_16	3.128
dia342_utt17	342	joy	00:08:18,986	20	8	positive	Chandler	3446	00:08:17,318	This game is kinda fun.	17	342_17	1.6680000000000001
dia342_utt18	342	neutral	00:08:23,282	20	8	neutral	Ross	3447	00:08:20,154	You don’t think it’s a little crazy that you get all my points just ‘cause you	18	342_18	3.128
dia342_utt19	342	neutral	00:08:26,869	20	8	neutral	Chandler	3448	00:08:23,491	I don’t think the contestants are supposed to speak to each other.	19	342_19	3.378
dia343_utt0	343	surprise	00:09:35,657	6	6	negative	Monica	3449	00:09:32,822	Hello?  Oh, hi Ross!  See? Other people call me!	0	343_0	2.835
dia344_utt0	344	joy	00:02:15,425	17	5	positive	Joey	3450	00:02:13,550	Very funny Ross!	0	344_0	1.8750000000000002
dia344_utt1	344	neutral	0:02:17,554	17	5	neutral	Joey	3451	0:02:15,593	Very life-like and funny.	1	344_1	1.961
dia344_utt2	344	neutral	0:02:19,218	17	5	neutral	Joey	3452	0:02:17,554	Okay.	2	344_2	1.6640000000000001
dia344_utt3	344	neutral	00:02:23,976	17	5	neutral	Joey	3453	00:02:21,474	Oh no-no-no, I wasn't waving at you lady.	3	344_3	2.5020000000000002
dia344_utt4	344	surprise	00:02:28,772	17	5	positive	Joey	3454	00:02:25,937	Whoa, maybe I was!	4	344_4	2.835
dia344_utt6	344	joy	00:02:35,654	17	5	positive	Monica	3456	00:02:32,402	Get in there man! Flirt back, mix it up!	6	344_6	3.2520000000000002
dia344_utt7	344	joy	00:02:38,490	17	5	positive	Joey	3457	00:02:36,489	Yeah, I-I-I'm down with that.	7	344_7	2.0010000000000003
dia344_utt8	344	fear	00:02:42,327	17	5	negative	Joey	3458	00:02:40,702	Okay, here goes.	8	344_8	1.625
dia344_utt9	344	neutral	00:02:46,915	17	5	neutral	Joey	3459	00:02:43,746	How  you  a-doin'?	9	344_9	3.169
